,fx,fy,fz,perimeter,nb_neighbor,aniso,area,orient_x,orient_y,orient_z,intensity,intensity_norm
77,476.0,52.0,62.5,82.58322470946499,4.0,2.259408926485047,41.29161235473249,1.6753988567505993,0.6084029968580463,-1.3884571153958067,2034.8708178645115,141.31457577148817
78,455.14285714285717,63.0,47.285714285714285,94.53249311214125,7.0,2.8066833466428296,47.26624655607063,2.3707342037479453,0.4475762319754665,1.4341430403109845,2632.676304534129,182.8300508576368
79,154.28571428571428,121.71428571428571,15.857142857142858,156.6608151423564,7.0,1.6090444202882912,78.3304075711782,1.5922049736657806,0.1407778015312603,0.18463173857941925,566.8881917583371,39.36837838790482
80,68.0,129.66666666666666,57.666666666666664,95.28945542331775,3.0,1.20914200910819,47.644727711658874,0.019204761821315336,1.1191051595015524,-0.45744859524386106,147.59464523758788,10.249925692964442
81,81.66666666666667,148.33333333333334,55.666666666666664,121.09333169388118,6.0,1.8197827679680507,60.54666584694059,1.4310727560008,0.14275021967565205,1.1150168000565226,897.8472317050973,62.352312265779844
82,100.75,162.25,59.75,121.54387964533797,4.0,1.7220316452810434,60.77193982266898,1.4597527651256936,0.41624539112581427,0.8131756430339924,392.99647892137637,27.292214429977967
83,125.66666666666667,161.66666666666666,37.0,136.64599923016536,6.0,2.5988249591372288,68.32299961508268,2.4208191612267376,0.7438220368966708,0.5833134100112743,552.9307397467019,38.3990827488111
84,128.75,169.0,63.25,119.67149911938047,4.0,2.462763558423153,59.835749559690235,2.265488191945691,0.3988694439349801,0.8795855635165436,1319.5874442794343,91.64067725804242
85,163.8,171.6,61.0,107.1452159819441,5.0,2.388312595380816,53.57260799097205,2.3045459792527674,0.2344451365457678,0.5814983755046874,1567.6306561038405,108.86640035762899
86,216.0,173.2,65.2,99.98999543403202,5.0,1.978031864859142,49.99499771701601,1.9366962666516676,0.3425776040538246,0.21085116631493764,1343.8197009793544,93.32352171454149
87,263.14285714285717,165.14285714285714,12.142857142857142,119.96915701285488,7.0,2.3122939448929465,59.98457850642744,2.3108109471474374,0.0817974943045634,-0.012853951051801522,1723.0147936590206,119.65727872074426
88,441.75,162.25,59.5,97.27015787048703,4.0,2.6056786792748685,48.63507893524351,2.1039254244248653,1.531909552985627,0.12771965219827597,1097.3992533182354,76.21049384223856
89,411.8,173.2,61.6,108.94831819785782,5.0,2.190640634627496,54.47415909892891,2.141027325034065,0.3666886357345665,-0.2836332631440782,156.64145755174604,10.878194786528425
90,382.4,174.4,67.0,95.02399740634037,5.0,1.8037499878184644,47.511998703170185,1.7192761096392843,0.24164568894374375,-0.48909205513238646,1312.1495677663602,91.12414306095326
91,436.5,53.833333333333336,36.5,83.99336404850048,6.0,1.7947744566150199,41.99668202425024,1.5831006939373382,0.11516838774138237,0.8377014894566611,1610.1116804838489,111.81655713706482
92,359.25,176.0,62.5,79.74306263873149,4.0,1.2315325906049852,39.871531319365744,1.2255407624876504,0.03106563766199257,0.11729146328726531,813.5966426624095,56.50140706602866
93,414.6666666666667,167.0,44.5,117.99691597554292,6.0,2.0389914046958464,58.99845798777146,1.912640566339828,0.41368762799119335,-0.5728477623782978,1204.8771410650183,83.67445272277892
94,159.33333333333334,174.0,45.0,123.50082585932272,6.0,2.3059495864588193,61.75041292966136,2.2508175664597907,0.28117152676898655,-0.41492933174219176,738.7045891792454,51.30041903587175
95,188.5,170.5,65.75,95.37156734240358,4.0,3.434051265886471,47.68578367120179,3.325365320832369,0.38748110664558155,0.7645338264162185,1403.2753564967493,97.45250654389483
96,387.6666666666667,170.33333333333334,75.0,48.946533021892364,3.0,12.212562647049765,24.473266510946182,12.03802314744138,1.3146528533398938,1.5825210851631468,1707.0472483367735,118.54838921605649
97,374.7142857142857,179.0,48.0,120.86048665387925,7.0,2.0939449497719322,60.430243326939625,2.0622981244285308,0.36010976909845516,-0.04304477731155218,1970.5043859280418,136.84455490177402
98,439.6666666666667,85.44444444444444,35.666666666666664,111.60016602546831,9.0,1.3004075694444943,55.80008301273415,1.2089883629855713,0.13017811687783706,0.4609345319241612,1438.6494640297892,99.9091131036039
99,200.85714285714286,177.42857142857142,51.142857142857146,108.62511762458571,7.0,2.4540294969653598,54.312558812292856,2.435235508803,0.29037550917951227,-0.08701064480733849,1431.5649390557805,99.41711792019703
100,369.25,170.5,73.0,76.5611416101546,4.0,7.713823620313029,38.2805708050773,7.585528772348804,0.2564635385950993,-1.3773360310900662,1647.940172422997,114.44361200635913
